id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
602894,c9e8b2f7-8ecd-409c-84de-29fcf947d2bc,2013-07-23,2013-07-23,,Pacific Time (US & Canada),33602,j_zablocki,John Zablocki,2014-03-31 23:33:38 UTC,2023-08-12 16:37:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/602894,https://inaturalist-open-data.s3.amazonaws.com/photos/759264/medium.JPG,,"aquarium, brown trout, non-native, Salmon Falls Creek, Nevada","Non-native brown trout caught while electroshocking in Salmon Falls Creek, NV.  

Also visible in the aquarium where I photogrphaed fish are a Lahontan redside shiner and a dace",4,0,false,,"Elko County, US-NV, US",41.748403,-114.894322,,,,,,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
602902,021f3cca-a623-40a7-bdaf-9b95fd1a5d19,2013-07-24,2013-07-24,,Pacific Time (US & Canada),33602,j_zablocki,John Zablocki,2014-03-31 23:40:38 UTC,2023-08-12 16:38:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/602902,https://inaturalist-open-data.s3.amazonaws.com/photos/759268/medium.JPG,,"aquarium, redband, native trout, salmon falls creek, nevada",Native redband trout caught via electro-fishing survey on S. Fork Salmon Falls Creek drainage.  ,2,0,false,,"S. Fork Salmon Falls Creek, Nevada",41.781269,-115.004333,,,,,,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
602903,bc0904a1-bf0d-4a49-a7d5-244770f25af3,2013-07-24,2013-07-24,,Pacific Time (US & Canada),33602,j_zablocki,John Zablocki,2014-03-31 23:45:13 UTC,2023-08-12 16:36:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/602903,https://inaturalist-open-data.s3.amazonaws.com/photos/759271/medium.JPG,,"aquarium, brown trout, non-native, Salmon Falls Creek, Nevada",Non-native brown trout sampled while conducting electro fishing survey in S. Fork Salmon Falls Creek.,4,0,false,,"S. Fork Salmon Falls Creek, Nevada",41.781269,-115.004333,,,,,,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
689935,597af1e0-b457-4ad5-adea-93c1789bd2e3,2004-09-19,2004-09-19,,Mountain Time (US & Canada),35319,hneville,"",2014-05-21 15:45:33 UTC,2025-05-21 23:50:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/689935,https://static.inaturalist.org/photos/867489/medium.jpg,,"","migratory-sized Lahontan cutthroat trout angled from a 
pond above a small natural waterfall.  Radio-tagged for a telemetry study by Steve Ambruzs (who took photo)",6,0,false,,"Marys River Basin Creek, Marys River, NV",41.708099,-115.361166,,,,,,,open,false,,,Lahontan Cutthroat Trout,Oncorhynchus henshawi,Lahontan Cutthroat Trout,Actinopterygii,1316404
1085889,3e4f597e-e11a-4386-84ba-e02253507e2c,2014-07-07,2014-07-07,,Mountain Time (US & Canada),33156,ddauwalter,"",2014-11-21 19:36:46 UTC,2024-02-06 05:36:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1085889,https://inaturalist-open-data.s3.amazonaws.com/photos/1364051/medium.JPG,,"","Redband trout, Middle Fork Canyon Creek, Salmon Falls basin, Nevada.",2,0,false,,"Middle Fork Canyon Creek, nevada",41.811935,-115.13896,50,,,,50,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
1085891,6caf99ba-aabd-46e1-86d6-24cbc84ff647,2014-07-08,2014-07-08,,Mountain Time (US & Canada),33156,ddauwalter,"",2014-11-21 19:38:34 UTC,2024-02-06 05:35:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1085891,https://inaturalist-open-data.s3.amazonaws.com/photos/1364054/medium.JPG,,"","Redband Trout, Middle Fork Canyon Creek, Salmon Falls basin, Nevada.",2,0,false,,"Middle Fork Canyon Creek, Nevada",41.85032,-115.16183,550,,,,550,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
1085895,e7421229-8b27-4283-b976-c1b176c9cbd0,2014-07-08,2014-07-08,,Mountain Time (US & Canada),33156,ddauwalter,"",2014-11-21 19:39:26 UTC,2024-02-06 05:35:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1085895,https://inaturalist-open-data.s3.amazonaws.com/photos/1364059/medium.JPG,,"","Redband Trout, Middle Fork Canyon Creek, Salmon Falls basin, Nevada.",2,0,false,,"Middle Fork Canyon Creek, Nevada",41.85032,-115.16183,550,,,,550,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
1085899,3762ce9b-ac0e-4685-bfd5-1b51fbc67cba,2014-07-10,2014-07-10,,Mountain Time (US & Canada),33156,ddauwalter,"",2014-11-21 19:42:57 UTC,2024-02-06 05:35:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1085899,https://inaturalist-open-data.s3.amazonaws.com/photos/1364065/medium.JPG,,"","Redband trout, Middle Fork Deer Creek, Salmon Falls basin, Nevada.",2,0,false,,"Middle Fork Deer Creek, nevada",41.619806,-115.059396,50,,,,50,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
1085910,4b54c09d-575d-4f03-9433-505b5406fbd8,2014-07-10,2014-07-10,,Mountain Time (US & Canada),33156,ddauwalter,"",2014-11-21 19:47:47 UTC,2024-02-06 05:35:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1085910,https://inaturalist-open-data.s3.amazonaws.com/photos/1364083/medium.JPG,,"","Redband trout, North Creek, Salmon Fall Creek basin, Nevada.",2,0,false,,"North Creek, Nevada",41.920296,-115.012474,50,,,,50,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
1085922,91c5c4af-6747-4883-a797-08449ddbb082,2013-08-08,2013-08-08,,Mountain Time (US & Canada),33156,ddauwalter,"",2014-11-21 19:53:42 UTC,2024-02-06 05:35:12 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1085922,https://inaturalist-open-data.s3.amazonaws.com/photos/1364104/medium.JPG,,"","Redband trout, Camp Creek, Salmon Falls Creek basin, Nevada.",2,0,false,,"Camp Creek, Nevada",41.71716,-115.236615,50,,,,50,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
1085925,f897dc7d-9eb3-4060-a720-b8e97d39566a,2013-08-08,2013-08-08,,Mountain Time (US & Canada),33156,ddauwalter,"",2014-11-21 19:53:54 UTC,2024-02-06 05:35:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1085925,https://inaturalist-open-data.s3.amazonaws.com/photos/1364107/medium.JPG,,"","Redband trout, Camp Creek, Salmon Falls Creek basin, Nevada.",2,0,false,,"Camp Creek, Nevada",41.71716,-115.236615,50,,,,50,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
1085931,ccd7fc8d-e5b9-406b-b9a6-f59fe6fd8db3,2013-08-08,2013-08-08,,Mountain Time (US & Canada),33156,ddauwalter,"",2014-11-21 19:55:41 UTC,2024-02-06 05:34:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1085931,https://inaturalist-open-data.s3.amazonaws.com/photos/1364113/medium.JPG,,"","Redband trout, Camp Creek, Salmon Falls Creek basin, Nevada.",2,0,false,,"Camp Creek, Nevada",41.71716,-115.236615,50,,,,50,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
1126850,18734e2c-14e1-433e-979c-ab22abcf50da,2014-12-07 10:27:08,2014-12-07,2014-12-07 18:27:08 UTC,Pacific Time (US & Canada),59725,desertpops,"",2014-12-11 19:43:46 UTC,2024-06-20 02:18:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1126850,https://inaturalist-open-data.s3.amazonaws.com/photos/1416453/medium.jpg,,"cormorant, feeding, stocked trout","",1,0,false,,"Floyd Lamb Park, nv",36.322762,-115.267442,,,,,,,open,false,,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382
1226213,a3bcceec-e3a6-414a-99ab-3bb12e5b323b,2015-02-07 11:02:05,2015-02-07,2015-02-07 19:02:05 UTC,Pacific Time (US & Canada),26610,anudibranchmom,Robin Gwen Agarwal,2015-02-10 04:11:18 UTC,2025-07-07 21:32:17 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1226213,https://inaturalist-open-data.s3.amazonaws.com/photos/1544712/medium.jpg,,"","Apparently the pond is stocked periodically, so this may be 99% captured/cultivated. Nonetheless, the kid who caught it was proud to have me take its picture for iNat.",2,0,false,,"Sunset Park, Las Vegas, Nevada",36.065649,-115.111595,1159,,,,1159,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
1575525,28ec9e3e-9e12-48f2-ae17-183a686ca2a5,2015-06-01 5:57:42 PM PDT,2015-06-01,2015-06-02 00:57:42 UTC,Pacific Time (US & Canada),88893,martins,"",2015-06-02 00:57:24 UTC,2024-06-04 15:55:45 UTC,casual,,http://www.inaturalist.org/observations/1575525,,,"","",0,0,false,2,United States,39.5269092,-119.8090577,1865,,,,1865,,open,false,gps,gps,Lahontan cutthroat trout (Oncorhynchus clarkii henshawi),Oncorhynchus henshawi henshawi,Lahontan Cutthroat Trout,Actinopterygii,1520371
1636052,daffcd1a-52c8-4ea6-9347-c0bd8938cdae,2011-08-03 04:14:44,2011-08-03,2011-08-03 09:14:44 UTC,Central Time (US & Canada),105431,shaunmichael,Shaun Michael,2015-06-15 19:58:01 UTC,2023-07-08 11:23:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1636052,https://inaturalist-open-data.s3.amazonaws.com/photos/2006803/medium.jpg,,"",Found flying,3,1,false,,Trout Canyon NV,36.219823,-115.682102,5,,,,5,,,false,,,Spined Woodborer,Trichocnemis spiculatus,Spined Woodborer,Insecta,321621
2461026,12511854-67fa-4e9c-9353-5f8b86e61eaa,2015-11-19 09:21:08,2015-11-19,2015-11-19 17:21:08 UTC,Pacific Time (US & Canada),53702,lonnyholmes,"",2015-12-08 20:00:35 UTC,2024-12-27 13:43:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2461026,https://inaturalist-open-data.s3.amazonaws.com/photos/2753758/medium.JPG,,"",Rainbow Trout,3,0,false,,"Veterans Memorial Park, Boulder City, NV",35.955648,-114.845897,,,,,,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
4049701,f10e914d-4603-4e06-bb6b-bd0b60e4caf1,2016/09/05 9:36 AM PDT,2016-09-05,2016-09-05 16:36:00 UTC,Pacific Time (US & Canada),53702,lonnyholmes,"",2016-09-06 18:03:44 UTC,2024-09-14 22:21:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4049701,https://inaturalist-open-data.s3.amazonaws.com/photos/4795586/medium.jpeg,,"",,2,0,false,,"Clark County, NV, USA",36.4224788928,-115.7321050649,19,,,,19,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
6334696,c0a82e5c-8bce-4a04-a1d7-b80de47802df,2014/03/01,2014-03-01,,Pacific Time (US & Canada),296623,papili01,Jim Dreier,2017-05-23 17:41:32 UTC,2024-06-27 00:08:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/6334696,https://inaturalist-open-data.s3.amazonaws.com/photos/7982764/medium.jpeg,,"","",2,0,false,,"Pyramid Lake, Washoe County, NV, USA",39.8756242024,-119.4921970367,977,,,,977,,open,false,,,Lahontan Cutthroat Trout,Oncorhynchus henshawi henshawi,Lahontan Cutthroat Trout,Actinopterygii,1520371
6782691,d103ac71-93e5-4ab4-b735-1280b7a67a1b,Sat Jun 24 2017 15:47:50 GMT-0700 (PDT),2017-06-24,2017-06-24 22:47:50 UTC,Pacific Time (US & Canada),402954,lizardwizard,"",2017-06-24 22:49:35 UTC,2025-06-08 00:27:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6782691,https://inaturalist-open-data.s3.amazonaws.com/photos/8624648/medium.jpg,,"",What is this? Is it a baby trout,4,0,false,3,"Lake Tahoe Nevada State Park, Incline Village, NV, US",39.1976494482,-119.9338548538,5,,,,5,,open,false,,,Ray-finned Fishes,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178
8617394,4a6c330e-06a7-4106-baa5-4dd49fb48abc,2017/10/27 10:38 AM PDT,2017-10-27,2017-10-27 17:38:00 UTC,Pacific Time (US & Canada),296623,papili01,Jim Dreier,2017-10-30 17:50:02 UTC,2024-06-27 00:08:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/8617394,https://inaturalist-open-data.s3.amazonaws.com/photos/11528399/medium.jpg,,"",,2,0,false,,"Pyramid Lake, Washoe County, NV, USA",39.8798273857,-119.502724707,8,,,,8,,open,false,,,Lahontan Cutthroat Trout,Oncorhynchus henshawi henshawi,Lahontan Cutthroat Trout,Actinopterygii,1520371
10970213,00114d06-3124-4665-a364-c604d40fc7e3,2018/04/14 4:07 PM PDT,2018-04-14,2018-04-14 23:07:00 UTC,Pacific Time (US & Canada),224597,twillrichardson,Will Richardson,2018-04-15 17:34:38 UTC,2021-11-04 02:52:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10970213,https://inaturalist-open-data.s3.amazonaws.com/photos/15442746/medium.jpg,,"",10+ inches but in a tiny thread of stream that won't last long,3,0,false,,"Round Hill Village, NV 89448, USA",38.9738957538,-119.9409735203,5,,,,5,,,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
13124636,a168da8f-75bf-4071-a95c-4284ef5033e0,2018-06-04 2:35:25 PM PDT,2018-06-04,2018-06-04 21:35:25 UTC,Pacific Time (US & Canada),500818,alexalejandres,Alex Alejandres,2018-06-04 21:37:07 UTC,2021-02-02 14:07:26 UTC,research,,https://www.inaturalist.org/observations/13124636,https://static.inaturalist.org/photos/19134435/medium.jpeg,,"",,2,0,false,2,United States,39.2440277788,-118.6788265407,16906644,,,,16906644,,open,false,gps,gps,Smallmouth Bass,Micropterus dolomieu,Smallmouth Bass,Actinopterygii,49590
14529328,e9285ed9-1593-448b-8dca-2a11923baa56,2018/07/11 10:10 AM PDT,2018-07-11,2018-07-11 17:10:00 UTC,Pacific Time (US & Canada),224597,twillrichardson,Will Richardson,2018-07-20 00:09:40 UTC,2024-06-27 15:35:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14529328,https://inaturalist-open-data.s3.amazonaws.com/photos/21636718/medium.jpg,,"",,2,0,false,,"Washoe County, NV, USA",39.1710192042,-119.8938925244,5,,,,5,,open,false,,,Lahontan Cutthroat Trout,Oncorhynchus henshawi henshawi,Lahontan Cutthroat Trout,Actinopterygii,1520371
15768086,e470ec10-6686-47cf-a3b6-f3ee751c0af7,Sat Nov 11 2017 15:39:15 GMT-0800 (PST),2017-11-11,2017-11-11 23:39:15 UTC,Pacific Time (US & Canada),1129560,bb10117,,2018-08-21 23:04:25 UTC,2023-12-24 03:41:05 UTC,research,,https://www.inaturalist.org/observations/15768086,https://static.inaturalist.org/photos/23556522/medium.jpg,,"",,2,0,false,3,"89510, Reno, NV, US",40.00895555,-119.62638,5,,,,5,,open,false,,,Lahontan Cutthroat Trout,Oncorhynchus henshawi henshawi,Lahontan Cutthroat Trout,Actinopterygii,1520371
15826488,927b2256-cef1-4589-9c3e-bc41015986de,2018/03/30 7:17 AM -0700,2018-03-30,2018-03-30 14:17:00 UTC,Arizona,778316,timakimoff,"",2018-08-23 22:29:42 UTC,2024-06-27 00:07:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15826488,https://inaturalist-open-data.s3.amazonaws.com/photos/23659750/medium.jpeg,,"",The story of the Lahontan cutthroat trout is among my favorite wild trout stories. The fact that they were so big that settlers mistook them for salmon is just incredible. ,2,0,false,,"Washoe County, NV, USA",39.988591058,-119.616596578,15,,,,15,,open,false,,,Lahontan Cutthroat Trout,Oncorhynchus henshawi henshawi,Lahontan Cutthroat Trout,Actinopterygii,1520371
17118809,6a5122b4-ccc6-46be-9b34-a9222e2164df,2018/09/28 2:01 PM PDT,2018-09-28,2018-09-28 21:01:00 UTC,Pacific Time (US & Canada),707342,shawneen,Shawneen Finnegan,2018-10-02 02:49:51 UTC,2018-10-02 12:04:01 UTC,research,,https://www.inaturalist.org/observations/17118809,https://static.inaturalist.org/photos/25926503/medium.jpg,,"Nevada, trout","There were many fish in the creek from this larger one (4"") to much smaller fry.",2,0,false,,"Elko County, NV, USA",40.6043972222,-115.3762277778,,,,,,,,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
18013318,adc4dde5-8759-480e-94c0-8854a60e80b6,2018/05/26 4:14 PM PDT,2018-05-26,2018-05-26 23:14:00 UTC,Pacific Time (US & Canada),252388,mgruen,Matt Gruen,2018-11-01 18:56:37 UTC,2024-09-14 22:20:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18013318,https://static.inaturalist.org/photos/27537969/medium.jpeg,,"",,2,0,false,,United States,39.0078515916,-119.8065024877,,,,,28151,obscured,,true,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
18710179,6ec7a3c7-1dc6-46f7-bc08-c2fbcf8dd3ee,2005/08/10 1:07 PM PDT,2005-08-10,2005-08-10 20:07:00 UTC,Pacific Time (US & Canada),1365528,kkh195,,2018-11-29 06:50:42 UTC,2025-05-19 22:03:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18710179,https://inaturalist-open-data.s3.amazonaws.com/photos/28648800/medium.jpeg,,"","",4,0,false,,United States,41.859821,-115.428496,,,,,,,open,false,,,Bull Trout,Salvelinus confluentus,Bull Trout,Actinopterygii,111978
18710287,8d1dd983-cd0b-4b64-934f-0496cc45b534,2005/08/10 12:58 PM PDT,2005-08-10,2005-08-10 19:58:00 UTC,Pacific Time (US & Canada),1365528,kkh195,,2018-11-29 06:57:05 UTC,2024-02-06 05:52:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18710287,https://inaturalist-open-data.s3.amazonaws.com/photos/28648886/medium.jpeg,,"",,2,0,false,,"Elko County, NV, USA",41.859821,-115.428496,,,,,,,,false,,,Columbia River Redband Trout,Oncorhynchus mykiss gairdneri,Columbia River Redband Trout,Actinopterygii,237543
18710563,bf53f53f-b0c9-444e-97ba-e167ca44d867,2009/06/13 4:25 PM PDT,2009-06-13,2009-06-13 23:25:00 UTC,Pacific Time (US & Canada),1365528,kkh195,,2018-11-29 07:15:14 UTC,2024-09-14 22:12:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18710563,https://inaturalist-open-data.s3.amazonaws.com/photos/28649002/medium.jpeg,,"",Small tributary in the Humboldt River drainage,2,0,false,,"Elko County, US-NV, US",41.7272625408,-114.8637447475,,,,,27754,obscured,open,true,,,Lahontan Cutthroat Trout,Oncorhynchus henshawi,Lahontan Cutthroat Trout,Actinopterygii,1316404
21455045,2643e64d-e78e-40e0-8219-870828bd608e,Sat Nov 10 2018 18:22:57 GMT-0600 (CST),2018-11-10,2018-11-11 00:22:57 UTC,Central America,1544025,luj333,,2019-03-21 17:14:55 UTC,2023-12-24 05:32:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21455045,https://inaturalist-open-data.s3.amazonaws.com/photos/33195671/medium.jpg,,"",,3,0,false,3,"Pyramid Lake, Reno, NV, US",39.9301133333,-119.5750283333,5,,,,5,,open,false,,,Lahontan Cutthroat Trout,Oncorhynchus henshawi henshawi,Lahontan Cutthroat Trout,Actinopterygii,1520371
